category_id,category_name,frequency,n_images,mean_score,median_score,std_score
1033,suit_(clothing),f,151,0.030053614558565696,0.020822491496801376,0.2786952939560636
29,awning,f,1395,0.031109422578027398,0.024377137422561646,0.31467144063927227
706,mousepad,f,293,0.03151623090989761,0.026790259405970573,0.1518633223221523
232,chair,f,1927,0.03258606480020347,0.048187367618083954,0.25768942984012905
1140,vending_machine,c,47,0.03314015609360835,0.030046837404370308,0.3845420794887832
627,lamppost,f,595,0.033760113832579944,0.034956175833940506,0.3139329809391537
540,handle,f,1886,0.03389842097566874,0.03519580513238907,0.27583481127868714
630,lanyard,f,418,0.03588300564161471,0.05088132061064243,0.2718778125022049
558,highchair,c,90,0.03595719565378709,0.03890032134950161,0.18167002556574602
587,iron_(for_clothing),c,24,0.0362538657306383,0.03795320633798838,0.18917017981386255
761,parakeet,c,11,0.039152094247666275,0.06202729418873787,0.19252611236398615
971,sleeping_bag,c,17,0.03934892771683414,0.015620802529156208,0.2070406768910308
375,dispenser,f,270,0.03958796489061098,0.03904616832733154,0.2369843706682292
97,binder,c,94,0.040006869373486395,0.03781447373330593,0.29095164804265317
1138,vacuum_cleaner,c,37,0.040030715206789004,0.04657121002674103,0.2217416110947822
1110,toy,f,1149,0.04105011331786996,0.04572545364499092,0.2247973256447054
879,record_player,c,18,0.041178383528151445,0.01835286058485508,0.20918623011198853
744,pad,c,62,0.04146999653406261,0.020674104802310467,0.1692751456788561
401,duck,f,192,0.04199028206858202,0.0388000663369894,0.22904147134751793
18,armband,c,44,0.04205964652249928,0.03160958178341389,0.22824627260017788
1100,tongs,f,172,0.04228767325294876,0.05191832035779953,0.26326041632571984
293,pacifier,c,34,0.042295833008692545,0.09462104737758636,0.24262572458889023
817,place_mat,f,529,0.04231009684988986,0.042497944086790085,0.21814455153153015
854,pumpkin,c,80,0.04292871344368905,0.023755904287099838,0.24049313747260784
928,sculpture,c,76,0.04342930185559549,0.05389870144426823,0.2855305700142751
1034,sunflower,c,82,0.04569373142738009,0.061605216935276985,0.22146657345613086
66,bath_towel,f,349,0.04605442178495666,0.038897912949323654,0.2246705201765445
861,rabbit,c,65,0.04717672045270984,0.08236056566238403,0.2729747131948256
818,plate,f,1932,0.048005984960821424,0.0473164077848196,0.25918462223959093
279,coatrack,c,14,0.04927884724124202,-0.03698221850208938,0.26561043099616055
907,salmon_(fish),c,12,0.04983378713950515,0.012075535487383604,0.2589734498468906
781,pen,f,339,0.05058861697219026,0.0501038059592247,0.23400458346707842
1051,table_lamp,c,56,0.05127526097930968,0.054027097299695015,0.2636781225996989
500,glove,f,1890,0.05219290995626666,0.040090398862957954,0.24998761823921306
16,aquarium,c,33,0.05313075735290168,0.05310170724987984,0.17108150556062987
208,railcar_(part_of_a_train),f,159,0.054191414405937374,0.05322611704468727,0.24122386656514092
361,desk,f,1100,0.05442694365560204,0.05888509936630726,0.16653400883463823
424,envelope,c,82,0.054696057683209,0.08052455633878708,0.22560287094774883
1106,tortilla,c,34,0.05491213780581294,0.03822691552340984,0.19299699745097884
1050,table,f,1860,0.05563349549716726,0.04799883998930454,0.24431063221805252
936,shark,c,14,0.055819361337593625,0.09076764807105064,0.2740705963672329
897,runner_(carpet),c,25,0.05708113681641407,0.03825463354587555,0.2699675716551896
474,frisbee,f,1767,0.057361619757662234,0.075552798807621,0.24844443446005282
536,hand_towel,f,200,0.058023049865150826,0.041128575801849365,0.23343436820969313
6,alligator,c,26,0.05840802799390916,0.05868115648627281,0.2098109276929966
180,cabin_car,c,12,0.0587385060886542,0.0787187498062849,0.18267557627045436
835,poster,f,808,0.05917685613523717,0.051360296085476875,0.2728746834651535
1125,trunk,c,44,0.059622671878473324,0.0529045145958662,0.1960409948891507
718,nest,c,16,0.05991971507319249,0.048341588117182255,0.16482671506449317
522,gull,c,97,0.0599678697330954,0.0849352777004242,0.22655314240801155
524,hairbrush,f,121,0.059994381698510374,0.07118648290634155,0.2462894190713196
1186,windshield_wiper,f,1837,0.06171859018155437,0.038772303611040115,0.3359383425691352
1095,toaster,f,224,0.06299577300628048,0.0733335018157959,0.24785492334279682
1132,typewriter,c,13,0.06348743662238121,0.07935301959514618,0.22890412016534645
276,coaster,f,202,0.06440637055075599,0.06567224115133286,0.2563830490752432
939,shaver_(electric),r,10,0.06445226818323135,0.07599117793142796,0.1364261382461639
1023,strap,f,1881,0.06455473988821667,0.025713006034493446,0.4002523940790891
554,heater,c,57,0.06513493204195249,0.05257488042116165,0.2781659316043218
75,beanie,f,605,0.06621160480984649,0.08641397953033447,0.26991124288704726
88,belt,f,1940,0.06866558591280728,0.09187367185950279,0.3099903326687779
1064,tarp,f,522,0.06909812775919055,0.035559073090553284,0.2582081587084167
403,duct_tape,c,21,0.07279968842686642,0.038969021290540695,0.3050420979367401
734,onion,f,647,0.07314824647524926,0.0697285458445549,0.3641855351369129
205,cape,c,19,0.07354253042783392,0.024222152307629585,0.23248323528850293
530,hammer,c,26,0.07446919243711118,0.10486229881644249,0.35935834049964793
643,life_buoy,f,188,0.07486813627381592,0.06477133184671402,0.2581269811178963
782,pencil,f,153,0.07585243912097188,0.08904001861810684,0.21220515926773395
168,bullhorn,c,13,0.07642412816102688,0.16856640577316284,0.5309435698685996
563,home_plate_(baseball),f,545,0.07685222070100248,0.0563623383641243,0.17772596609472377
791,perfume,c,13,0.07686178228602959,0.05143345892429352,0.23283053705280699
825,pocketknife,c,18,0.07690724699447553,0.1387554109096527,0.1536479647178322
422,elephant,f,1878,0.07872951557582207,0.08198748901486397,0.15672471783613834
350,curtain,f,1890,0.07881654831704298,0.07922514155507088,0.22963934178798512
584,igniter,c,75,0.07941049262881279,0.08679845184087753,0.3021700378515425
199,canister,c,55,0.07947595478458838,0.1055392399430275,0.28362617088972736
834,postcard,c,16,0.07949825719697401,-0.018509449902921915,0.2436499709159593
465,food_processor,c,19,0.08116648757928296,0.16583645343780518,0.21099497098577108
1041,sweatband,c,69,0.08142335939223615,0.037045370787382126,0.21306244855037876
739,oven,f,731,0.08189040619646891,0.0888870507478714,0.21122179256934379
309,edible_corn,f,133,0.08285713348453655,0.10728201270103455,0.35030575928124436
1109,towel_rack,f,570,0.08404086858070897,0.10513776540756226,0.24352639508471566
1188,wine_bottle,f,531,0.08478512272274687,0.09666461497545242,0.19116352613595933
1052,tablecloth,f,1582,0.08496884664943528,0.0862799659371376,0.22838473992963154
765,parka,c,17,0.08533291303662255,0.12872274219989777,0.1355082089534651
1169,water_ski,c,50,0.08571535769850015,0.02065517520532012,0.2628053459725025
56,baseball_base,f,303,0.08575975229785388,0.07522714138031006,0.2134896823053143
746,padlock,c,99,0.08684214066497681,0.09354967623949051,0.3145452268615466
673,mashed_potato,c,39,0.08703589511755219,0.11510222405195236,0.21612088291703707
308,corkscrew,c,14,0.08720740063914231,0.12779240310192108,0.19232500756292842
1155,wall_socket,f,1854,0.08737889192653459,0.0921175591647625,0.24964945275512673
877,receipt,c,61,0.0878388238746337,0.06412699818611145,0.2371058763159532
670,marker,f,128,0.08876905016040837,0.10742530599236488,0.2385045063220581
1008,statue_(sculpture),f,655,0.08905051059786316,0.08924560248851776,0.324362904413866
285,coffee_table,f,592,0.0901303375689445,0.10240314900875092,0.22907365680009406
713,napkin,f,1791,0.09065499891530768,0.08297229558229446,0.23279419438806825
702,motor_vehicle,r,10,0.09072343204170466,0.038535733707249165,0.3008844544460475
839,potholder,c,57,0.0907881848857199,0.1013781726360321,0.23859422447554268
438,file_cabinet,c,32,0.09112256189109758,0.10721497237682343,0.2013608754396304
1200,yogurt,c,52,0.09193139490134154,0.10783334821462631,0.23895560374117966
367,dining_table,f,227,0.09254665156448924,0.07999297976493835,0.22966430641814056
868,raft,c,28,0.09274703417239445,0.05367841012775898,0.143115404058777
637,Lego,c,22,0.0937945388934829,0.08738584816455841,0.19871828924373494
669,map,f,131,0.0940099615756536,0.11477579176425934,0.3175748122733448
268,clipboard,c,32,0.09408252167486353,0.09576377272605896,0.30704404997131723
993,spatula,f,308,0.09427909704617696,0.09652897715568542,0.24831418094689228
122,boiled_egg,c,40,0.09455316559178754,0.06892860308289528,0.2002495061388606
129,booklet,c,86,0.09497405301243457,0.09263191372156143,0.2863502867794571
579,icecream,c,66,0.09540216046187913,0.08562261611223221,0.22156399177360406
751,pan_(for_cooking),f,229,0.09622644571186853,0.12309227883815765,0.29328298094707156
612,kitten,c,42,0.09639134192063163,0.1176571175456047,0.15277601967533536
99,bird,f,1821,0.09647267744811236,0.0862189531326294,0.2664867231833107
694,mirror,f,1900,0.0966540691987259,0.07830685749650002,0.26909726767627856
1098,toilet_tissue,f,1021,0.09676181176290473,0.10707749426364899,0.2533635956382949
212,card,c,35,0.09751085032309804,0.08872687816619873,0.25059483995892373
1142,vest,f,729,0.09803986735885487,0.10185112059116364,0.286370472396445
43,balloon,f,210,0.09807540024187239,0.1033063642680645,0.2566054047011693
1153,walking_stick,c,14,0.09844266876046147,-0.006886971183121204,0.4355617913642189
394,dress_suit,f,106,0.09860009756729991,0.12577565014362335,0.21005056048326454
494,gift_wrap,c,48,0.1000320559105603,0.09384555369615555,0.18463298278080958
605,key,f,195,0.10014061194199782,0.1176910400390625,0.3123374937911728
219,cart,c,28,0.10014434780792467,0.028848551213741302,0.30536117284266345
926,screwdriver,c,49,0.1008462526892521,0.10862790048122406,0.2234677426214628
70,battery,c,48,0.10110427571150164,0.07043085619807243,0.2395894059227886
982,sofa,f,1899,0.10192070761474811,0.10898245126008987,0.23236493753851425
977,snowman,c,31,0.10209124325023543,0.11377669125795364,0.24208773204349981
1196,wrench,c,32,0.10214661003556103,0.10490849241614342,0.2577746888740317
1166,water_jug,c,11,0.10299364003268155,0.18396589159965515,0.3078909755056776
110,blanket,f,1671,0.10304069272252589,0.10702463239431381,0.22193672804301084
881,remote_control,f,1096,0.1039279809742467,0.11789398640394211,0.2238195144179024
534,hair_dryer,f,123,0.10421127402715809,0.10609599947929382,0.21432906131797388
497,cincture,c,18,0.1046257114244832,0.08887350931763649,0.3981120786022793
546,veil,c,56,0.10515828121320478,0.12270524725317955,0.21866701835401758
821,pliers,c,28,0.10565218442518796,0.10735637322068214,0.19178328813887235
1071,teddy_bear,f,1413,0.10584922802392711,0.11359317600727081,0.17114782974905335
1035,sunglasses,f,1931,0.10683871797204066,0.11005113273859024,0.354993358344119
2,air_conditioner,f,364,0.10753222119643936,0.12905441969633102,0.3887868190054646
207,car_(automobile),f,1926,0.10768548991117062,0.11034811660647392,0.3377781198921803
966,ski_parka,f,401,0.10916672622604034,0.121980220079422,0.15931504132383004
225,cat,f,1918,0.11000992306234687,0.11544514447450638,0.18166585927419474
351,cushion,f,1240,0.1109259711912713,0.11450957879424095,0.20892328093055718
750,palette,c,21,0.11096634006216413,0.163935124874115,0.3409102441493565
358,deck_chair,f,236,0.11302783728307862,0.12460153177380562,0.18284817529593167
675,mask,f,925,0.11355467154317209,0.10829181224107742,0.18639147328610742
736,orange_juice,c,100,0.11380722642643377,0.07096714153885841,0.2757555953975444
547,headband,f,854,0.1143354636808395,0.12427221238613129,0.35411389811547095
1024,straw_(for_drinking),f,507,0.11522475142799744,0.12143129110336304,0.2617942333636877
590,jam,c,16,0.1154652654659003,0.11785563826560974,0.1797727870390827
600,jumpsuit,c,14,0.11598892463371158,0.06665563583374023,0.28922550493260607
248,chocolate_bar,c,23,0.11687762095876363,0.11979057639837265,0.21713905739980582
193,can_opener,c,21,0.11775516425924641,0.07437708973884583,0.15499687036542523
221,cash_register,c,28,0.11803553847130388,0.13933155685663223,0.2068664303700078
464,folding_chair,c,67,0.11824162016664423,0.14568637311458588,0.2634096867151719
685,microphone,f,272,0.1186696929490769,0.13229449093341827,0.2923463379306849
174,business_card,c,31,0.11917714666455023,0.09619197994470596,0.17901995138689528
1162,water_bottle,f,630,0.12113422666240246,0.16077324002981186,0.2942654208227434
98,binoculars,c,21,0.12192389046928535,0.10149301588535309,0.281665648176116
149,bread-bin,c,17,0.12309067038928762,0.11384440958499908,0.23817140430853517
780,pelican,c,26,0.12313740127361737,0.14937303960323334,0.1146162904615227
930,seahorse,c,11,0.12321895801208237,0.14045101404190063,0.3061672151104808
325,crayon,c,12,0.12345013425995906,0.1669279783964157,0.13987674227923763
490,gelatin,c,24,0.124923078265662,0.11252222582697868,0.23359996597265054
330,crossbar,f,1027,0.12516605427253813,0.11596596240997314,0.3556968006159939
1007,starfish,c,13,0.12539812807853407,0.08485659956932068,0.2335048149700339
964,ski,f,1926,0.12541813052783193,0.12973053008317947,0.15678912679663337
421,refrigerator,f,1451,0.1256536133487291,0.15088412165641785,0.1873785980599701
682,meatball,c,28,0.12697542857910907,0.1462741121649742,0.1882776067121291
485,gargle,c,28,0.12749497116809444,0.13194738700985909,0.18759797128805134
192,can,f,445,0.12841291345572203,0.14125755429267883,0.2832024610516071
626,lamp,f,1802,0.12904307654957922,0.1349269151687622,0.24259848815469973
91,beret,c,18,0.12974578292212552,0.17596059292554855,0.4023230114366169
443,fire_hose,c,29,0.13037425587917195,0.1748005747795105,0.26708507640956675
264,cleansing_agent,c,27,0.13054302941869805,0.20189256966114044,0.2517301709162784
141,bowler_hat,c,35,0.1305449677365167,0.1808038353919983,0.3656388055341816
390,drawer,f,1941,0.1313731881141002,0.13829700648784637,0.24298100367400602
471,freight_car,c,13,0.1362377516925335,0.08310018479824066,0.15898822473556806
1085,thread,c,67,0.1362558288252982,0.13944606482982635,0.2287431210486314
185,calendar,f,174,0.13644048216854404,0.126433864235878,0.21998285189024935
1072,telephone,f,772,0.13703667958824378,0.14629388600587845,0.23211695800186904
1127,turban,c,44,0.13707791472023184,0.17554915696382523,0.29684596124378326
618,knocker_(on_a_door),r,10,0.13740213625133038,0.19008129090070724,0.18315816431256518
756,paper_plate,f,328,0.13764318318046606,0.1342562586069107,0.25742804709895495
54,barrette,c,76,0.13824789373106078,0.13713939487934113,0.3879536597474786
437,figurine,f,202,0.13875417696026218,0.12220897525548935,0.2633021029724758
720,newsstand,c,12,0.14039357316990694,0.08259296044707298,0.309520442583715
1001,sportswear,c,11,0.140445622229229,0.13510873913764954,0.22270071777289924
576,hummingbird,c,16,0.14066386927152053,0.1272815726697445,0.10215021399214513
220,carton,c,63,0.1407028798749375,0.1675349622964859,0.21562065959393073
967,ski_pole,f,1968,0.14171548088753053,0.1440236195921898,0.17107465386860618
157,brownie,c,19,0.14196789196055187,0.09134107083082199,0.18696307930879844
4,alarm_clock,f,149,0.14238403775047936,0.1347387731075287,0.22559386891012811
166,bulletin_board,c,51,0.14265845391862825,0.156203493475914,0.24033348515278705
134,bottle_opener,c,15,0.14311458220084508,0.21058571338653564,0.3294810218175549
804,pillow,f,1912,0.14312410084849758,0.1486293002963066,0.22113329991525285
963,skewer,c,16,0.14319035728112794,0.13556179031729698,0.2240537880714436
1011,steering_wheel,f,672,0.14388193558399853,0.16711200773715973,0.35658611925957856
143,box,f,1828,0.1443955679182862,0.16306272894144058,0.24790257073902222
26,atomizer,c,46,0.14561484057618224,0.1556495577096939,0.25906558016334563
1117,tray,f,943,0.14571461475384892,0.1620008498430252,0.2645621298267817
741,owl,c,49,0.14738803938487355,0.25306645035743713,0.32267990465960356
81,beef_(food),f,140,0.14822998265153728,0.17549849301576614,0.30600019250909666
650,lip_balm,c,14,0.1482894935512117,0.13591904938220978,0.25530641996562325
929,seabird,c,11,0.14844897812740368,0.153303325176239,0.2434692472064727
133,bottle,f,1901,0.14863198518400683,0.15629121661186218,0.280985303542162
1121,tripod,f,101,0.14898635491747225,0.174205482006073,0.2031539040867188
893,rolling_pin,c,47,0.1503788590322229,0.19319473206996918,0.24239050110707525
621,ladder,f,629,0.15068135234082727,0.1717846542596817,0.35434690925720014
679,mattress,f,215,0.15068966730736022,0.17062973976135254,0.2340491601894302
1178,wheel,f,1924,0.15293483639828398,0.1506984829902649,0.38400640365573935
171,buoy,f,255,0.15327595271097094,0.15919168293476105,0.2624423799551766
473,freshener,c,32,0.1535935178399086,0.20249003916978836,0.31845651383713736
676,mast,f,354,0.15456207438468594,0.1654760241508484,0.2041817946270329
984,solar_array,c,28,0.15717649832367897,0.12343878671526909,0.2978804087677737
128,bookcase,c,70,0.15723300970941118,0.1778104528784752,0.21186458833978306
249,chocolate_cake,c,32,0.15731792748556472,0.20737821608781815,0.1897295959747166
343,cufflink,c,15,0.1573893425365289,0.14596010744571686,0.24003470484124753
1063,tapestry,c,22,0.1580424727025357,0.17110218852758408,0.18082402192604904
717,needle,c,13,0.15847385044281298,0.1631307601928711,0.14621275977992684
738,ottoman,f,121,0.15947620639642932,0.1684616506099701,0.23084122417531217
48,bandanna,f,138,0.1621713543250023,0.16985585540533066,0.3205913544558521
1087,tiara,c,25,0.16241777129471302,0.1701822429895401,0.11194286665673832
19,armchair,f,561,0.1630099094257011,0.18069562315940857,0.2303700233259276
659,magnet,f,334,0.16342991759859773,0.15324228256940842,0.1884361300052183
1076,television_camera,c,65,0.1645756801447043,0.1749866008758545,0.20571141672996027
338,crumb,f,249,0.16463203229898182,0.1593404859304428,0.24423665736968161
989,sour_cream,c,22,0.16486620818349448,0.16554933041334152,0.2555235840028502
120,bobbin,c,48,0.1656163037987426,0.18095771223306656,0.34812226787929257
644,life_jacket,f,227,0.16617590695873954,0.1661827564239502,0.2301101787178457
1137,urn,c,12,0.1665028017014265,0.1681114360690117,0.1891069877515069
544,hat,f,1932,0.16661101061337763,0.16799356043338776,0.3079691501701144
1006,stapler_(stapling_machine),c,65,0.16872788226375213,0.17559269070625305,0.23618792881630354
385,doorknob,f,1710,0.16959638026303323,0.16840531677007675,0.3107827856394554
340,cub_(animal),c,29,0.1701890671272473,0.1809515804052353,0.13744101636822487
267,clip,c,95,0.1713614618111598,0.22297024726867676,0.2713595993157811
138,bow-tie,f,234,0.17199852225235385,0.1685945987701416,0.23386216515291253
559,hinge,f,1635,0.17232591107201803,0.17296192049980164,0.32537370492599765
77,bed,f,1765,0.17309744226975135,0.1748051941394806,0.22110312327999382
252,choker,f,857,0.17400922438161978,0.17862917482852936,0.3500512990801487
652,lizard,c,15,0.17435564991707603,0.16027654707431793,0.2296892301074926
628,lampshade,f,1210,0.17485562342227232,0.17452045530080795,0.222408085732047
860,quilt,f,386,0.17533968561606414,0.19417773187160492,0.21110096959898267
903,sail,f,207,0.17548236582689167,0.17795409262180328,0.18269161285569227
687,microwave_oven,f,999,0.17754229789637532,0.19024688005447388,0.1959519006656983
203,cap_(headwear),f,125,0.17788788933306932,0.17824937403202057,0.2868626019279756
775,peanut_butter,c,30,0.17809439053138096,0.1309553124010563,0.2936637560685833
311,cornet,c,38,0.1792270592168758,0.20050904899835587,0.331758211315762
933,sewing_machine,c,11,0.17961387370120396,0.17229130864143372,0.21288135964720614
334,crown,c,67,0.1814574196912112,0.18042637407779694,0.30688105677509697
305,cooler_(for_food),f,266,0.18269463555913162,0.1999712884426117,0.28313046710253265
278,coat_hanger,c,44,0.1829674721758982,0.2260754182934761,0.26451676074912106
243,chili_(vegetable),c,18,0.18370681440056716,0.17189160734415054,0.2337427209075468
742,packet,c,23,0.18434095658037974,0.19078947603702545,0.22809621137704483
525,hairnet,c,16,0.1849942747503519,0.36019301414489746,0.4970713534929789
83,beer_bottle,f,322,0.18517712125328628,0.22595660388469696,0.28559250568441147
794,pet,c,79,0.1859596553789098,0.17320331931114197,0.18762789106089806
645,lightbulb,f,861,0.18628767430943216,0.18936780095100403,0.28550038827164964
137,bow_(decorative_ribbons),f,494,0.1869460187710045,0.19595427066087723,0.25394515388256494
181,cabinet,f,1659,0.18761675916020992,0.2053080052137375,0.25514458163711073
507,goose,c,63,0.19117085633444644,0.1836950182914734,0.18950852285135197
656,loveseat,c,28,0.191860285853701,0.22544122487306595,0.271916453471739
692,minivan,f,454,0.19229549229337878,0.19467399269342422,0.29492676004006124
402,duckling,c,12,0.19279046294589838,0.17448917031288147,0.1026024168651393
1077,television_set,f,1900,0.19364003188802406,0.19687744230031967,0.2248931797523746
859,quiche,r,10,0.19461885686032473,0.1944066807627678,0.1985541381372462
417,egg_yolk,c,41,0.1946875447259716,0.22177763283252716,0.15942594266727722
425,eraser,c,18,0.19546698641756344,0.13385767117142677,0.27096391916830304
1090,timer,c,50,0.19618356784805654,0.17520485073328018,0.1665264815660988
396,drill,c,19,0.1970147023859777,0.21251878142356873,0.23779760312556417
1088,tiger,c,33,0.19765609807588838,0.21201521158218384,0.2643144440063995
672,mascot,r,10,0.19787301644682884,0.2188641056418419,0.17519687963407535
84,beer_can,c,60,0.19831356012340015,0.2017241194844246,0.2721696473789512
819,platter,c,50,0.19836456805467606,0.23901516944169998,0.26631161114300994
483,garbage_truck,c,18,0.20030781492176983,0.15807271748781204,0.2904024628926904
681,measuring_stick,c,43,0.2006755108663509,0.2263471782207489,0.25880300014019497
328,crib,c,36,0.20181224482884216,0.2099778801202774,0.18738639647978905
633,latch,f,221,0.20200873033999048,0.19874894618988037,0.30100004374609424
442,fire_extinguisher,f,141,0.2023371335838142,0.22973261773586273,0.2896486237519919
591,jar,f,423,0.2024948633830206,0.21554119884967804,0.26059043811376115
940,shaving_cream,c,18,0.20251182596095735,0.20641514658927917,0.2720466885148416
347,cupcake,f,139,0.20417590772045488,0.21218045055866241,0.1995451254947417
549,headlight,f,1843,0.20511787736757947,0.2110593616962433,0.34161689149822516
959,signboard,f,1826,0.20537370983473593,0.18809816986322403,0.33220863512544835
433,Ferris_wheel,c,32,0.20765907294116914,0.22297675907611847,0.20527776922513835
1036,sunhat,c,41,0.20826035411176613,0.20854102075099945,0.2699144063698187
1143,videotape,c,24,0.20950608983791122,0.19689159840345383,0.19340251673143674
857,puppy,c,15,0.21022184618438283,0.18000222742557526,0.12155397046277132
466,football_(American),c,28,0.21116300765424967,0.13814210891723633,0.29804835958920983
57,baseball,f,738,0.21187897680042095,0.21943782269954681,0.22276971775298085
8,ambulance,c,22,0.21195219618014313,0.22711287438869476,0.24476629791843207
204,bottle_cap,f,1135,0.21309559970646932,0.22489230334758759,0.2540236737191054
89,belt_buckle,f,367,0.21313260799762032,0.19165726006031036,0.346038848318714
629,lantern,c,48,0.21326087599542612,0.21195343136787415,0.2680786143335465
76,bear,f,646,0.21330037631947568,0.2193652167916298,0.17598640982277816
1096,toaster_oven,f,105,0.21407352263728777,0.2449183166027069,0.22144357931106642
716,necktie,f,1940,0.2141593282764625,0.2296495884656906,0.2514875084942101
1091,tinfoil,f,270,0.21432908871728512,0.2145552560687065,0.2299999858383541
331,crouton,r,10,0.2145656853914261,0.3201788365840912,0.2947512720011507
683,medicine,c,34,0.21459218940478475,0.15906119346618652,0.2590893985332616
415,egg,f,191,0.21616984311328513,0.21565023064613342,0.2521438673118768
1002,spotlight,c,60,0.21697748033329844,0.2086286023259163,0.2906407960010731
1004,squirrel,c,16,0.2181062560994178,0.16603072732686996,0.2467747338811597
1092,tinsel,c,12,0.21834494716798267,0.2580436244606972,0.18383333865015283
533,hamster,c,11,0.21854889003390615,0.11728964000940323,0.226471383658855
1061,tape_(sticky_cloth_or_paper),f,134,0.22048632880332253,0.22044667601585388,0.23016701936048317
649,lion,c,43,0.22330879749253738,0.26221343874931335,0.30801639567415984
523,gun,c,32,0.22338149999268353,0.21414228528738022,0.3313969993032134
476,fruit_juice,c,17,0.22422970897134611,0.2533296048641205,0.20802250776407044
170,bunk_bed,c,24,0.22460679042463502,0.20972146838903427,0.24667649399845043
654,lollipop,c,15,0.2252747149206698,0.20522700250148773,0.21095433932512167
922,school_bus,c,64,0.22595629917850601,0.2979501038789749,0.2720288408485455
395,dresser,f,115,0.2266153637213511,0.2465457022190094,0.2219481999654106
991,space_shuttle,r,10,0.22671733275055886,0.2737049013376236,0.22182519138462342
801,pie,c,62,0.22784639585522876,0.3015025705099106,0.2741722947595821
1112,traffic_light,f,1890,0.22797698821763449,0.26100359857082367,0.2979443912301041
880,reflector,f,665,0.22810279246335638,0.24636821448802948,0.4130361252046171
53,barrel,f,186,0.22832743067704941,0.21167898923158646,0.29581089066640687
102,birdcage,c,25,0.2285108233243227,0.2754310667514801,0.1766263160486666
946,shield,c,19,0.22933488829355492,0.20660272240638733,0.35276721293199853
337,police_cruiser,c,48,0.22940642193619473,0.21312683075666428,0.29541800829476667
578,polar_bear,f,154,0.23026612564594812,0.25391000509262085,0.15741576466183846
1183,wind_chime,c,21,0.2311641893216542,0.23320971429347992,0.2915793752287205
827,pole,f,1890,0.231346066006479,0.2288876175880432,0.36408957134618297
145,suspenders,c,63,0.2325855540407319,0.25031083822250366,0.32378213407271333
847,projector,c,52,0.23647552277319706,0.1765013113617897,0.3344050145004176
816,pizza,f,1881,0.23649368318825031,0.24013204872608185,0.2049819091440793
5,alcohol,c,29,0.23667166112311955,0.30752119421958923,0.26172516179741967
556,helmet,f,1905,0.23673383920157715,0.2454921156167984,0.22556288951785083
255,Christmas_tree,f,210,0.2369399212855136,0.23369300365447998,0.18957897375693886
228,CD_player,c,27,0.23761452141183395,0.2842458188533783,0.2403320122130092
58,baseball_bat,f,1798,0.23776223084629183,0.24833788722753525,0.18483364532682145
689,milk,f,107,0.23806974946664838,0.25042060017585754,0.263219297134845
562,hog,c,50,0.239870771933347,0.20138288289308548,0.2776234003388946
7,almond,c,59,0.24025874990196425,0.213200643658638,0.264191838175813
33,basketball_backboard,c,31,0.24102934413859922,0.20043547451496124,0.3967433067183219
634,lawn_mower,r,10,0.24187319353222847,0.19850187748670578,0.21378471168744145
653,log,f,1167,0.24189984651778143,0.2449994832277298,0.2557534831602792
996,spice_rack,c,45,0.24204049822356966,0.19595199823379517,0.2820447515012106
617,knob,f,1567,0.24234719090038898,0.2592082619667053,0.28974393637276735
50,banner,f,1470,0.2426338936298449,0.24596047401428223,0.3008203472232726
866,radio_receiver,c,99,0.24409844829804367,0.2318553477525711,0.28996801508884223
642,license_plate,f,1900,0.24592455885226006,0.2507159411907196,0.3398444913712447
1141,vent,f,1468,0.24700963526912006,0.25928260385990143,0.3713997105321392
124,deadbolt,c,37,0.24844611758315885,0.20350381731987,0.2422745887863424
539,handkerchief,c,72,0.2491893391383605,0.22416748851537704,0.2274503841660074
79,bedspread,f,125,0.2492501338329166,0.2786453366279602,0.20567775466265545
274,clothespin,c,23,0.24944563963167046,0.31305986642837524,0.25656299830272444
565,fume_hood,f,193,0.25033399442915316,0.22949981689453125,0.2268362209640153
125,bolt,f,1510,0.25068731530020566,0.22133904695510864,0.34822951240142463
1093,tissue_paper,f,316,0.2522346221534624,0.2856597900390625,0.23825187966424438
896,rubber_band,f,342,0.2569948728747764,0.2736155688762665,0.4272138495018956
345,trophy_cup,c,25,0.25918195992708204,0.21862950921058655,0.2375343759673365
882,rhinoceros,c,29,0.25997578108619,0.2800390422344208,0.18010349495008515
757,paper_towel,f,468,0.26042595837075205,0.27549228072166443,0.3101238506105934
306,cork_(bottle_plug),f,101,0.26152180977128814,0.28522783517837524,0.2686514620000988
303,cookie,f,166,0.26232708286892353,0.2787938565015793,0.23758010663764043
876,rearview_mirror,f,1115,0.26254762040848967,0.27888527512550354,0.33763509903114286
726,nut,f,103,0.2648019327339038,0.2303079515695572,0.32148727319277715
832,pop_(soda),f,218,0.26546376860495485,0.28785668313503265,0.2268872542438312
450,fishing_rod,c,35,0.2655014597677759,0.2736577093601227,0.2811526646789474
655,speaker_(stero_equipment),f,994,0.26572881028308254,0.27845846116542816,0.2544636301908528
566,hook,f,285,0.26729254987082657,0.291279137134552,0.3199177710513712
346,cupboard,f,249,0.26733553702344587,0.27115362882614136,0.23263223804304284
519,grizzly,c,30,0.2681221083427469,0.3006292134523392,0.15748017877584727
1180,whipped_cream,c,77,0.26852196511244036,0.304885596036911,0.20648578244883434
970,sled,c,56,0.2688982092367951,0.2757657468318939,0.3462337413279253
